epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 39.13194444444444 41.5625 31.875 40.9375 71.07583774250443 71.00529100529101
2: 48.958333333333336 48.333333333333336 65.9375 71.875 72.18637992831542 72.29390681003585
3: 50.34722222222222 50.3125 68.75 75.0 73.47905282331513 73.58834244080147
4: 50.3125 50.59027777777778 72.8125 73.4375 73.47905282331513 73.62477231329692
5: 51.875 50.97222222222222 74.375 74.375 74.11111111111111 74.1851851851852
6: 51.49305555555556 50.763888888888886 75.625 72.8125 75.51789077212807 75.44256120527307
7: 51.28472222222222 51.666666666666664 74.375 75.3125 74.91525423728814 75.06591337099813
8: 51.770833333333336 51.458333333333336 67.5 72.8125 76.20689655172413 76.13026819923373
9: 50.833333333333336 51.388888888888886 64.0625 74.6875 77.54385964912278 77.54385964912278
10: 51.49305555555556 51.423611111111114 74.0625 67.8125 77.77777777777774 77.38791423001946
11: 52.1875 52.048611111111114 74.0625 75.0 77.46588693957113 77.270955165692
12: 52.291666666666664 51.90972222222222 73.75 74.6875 77.42690058479532 77.38791423001948
13: 51.90972222222222 51.52777777777778 75.0 73.75 77.5438596491228 77.46588693957113
14: 52.638888888888886 52.361111111111114 75.0 72.5 77.73879142300196 77.58284600389864
15: 52.1875 52.604166666666664 76.25 75.0 77.62183235867445 77.54385964912278
16: 52.53472222222222 52.43055555555556 76.25 76.25 77.66081871345027 77.46588693957112
17: 52.395833333333336 52.11805555555556 75.9375 75.3125 77.34892787524367 77.34892787524367
18: 52.326388888888886 52.74305555555556 75.9375 72.8125 77.07602339181287 77.23196881091619
19: 52.84722222222222 52.951388888888886 73.125 67.8125 77.62183235867447 77.77777777777777
20: 53.020833333333336 53.333333333333336 76.25 75.0 77.85575048732942 77.77777777777774
21: 52.56944444444444 53.125 73.4375 74.375 77.6998050682261 77.77777777777776
22: 52.916666666666664 52.951388888888886 75.9375 74.0625 77.62183235867447 77.66081871345028
23: 53.020833333333336 53.263888888888886 75.0 74.375 77.85575048732942 77.85575048732942
24: 52.673611111111114 52.88194444444444 74.6875 71.875 77.77777777777777 77.85575048732944
25: 53.05555555555556 52.74305555555556 74.0625 74.0625 78.05068226120856 78.0896686159844
26: 52.74305555555556 52.673611111111114 75.0 73.75 77.85575048732946 78.01169590643276
27: 53.020833333333336 52.708333333333336 75.3125 73.125 77.62183235867445 77.66081871345028
28: 52.951388888888886 52.916666666666664 73.75 74.0625 77.85575048732943 77.93372319688109
29: 53.020833333333336 52.604166666666664 75.3125 75.0 77.69980506822611 77.6998050682261
30: 53.36805555555556 53.19444444444444 74.6875 74.375 77.89473684210527 77.89473684210526
31: 53.78472222222222 53.333333333333336 75.625 76.875 77.9727095516569 77.93372319688108
32: 53.576388888888886 53.541666666666664 74.375 76.5625 77.85575048732942 77.8167641325536
33: 53.611111111111114 53.576388888888886 75.3125 70.625 77.85575048732944 77.81676413255362
34: 52.951388888888886 53.125 76.25 75.3125 77.93372319688106 78.0116959064327
