epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 42.916666666666664 43.611111111111114 34.0625 36.25 69.53405017921146 69.6057347670251
2: 49.513888888888886 50.9375 69.375 74.0625 70.09107468123861 69.98178506375228
3: 50.97222222222222 50.69444444444444 72.5 67.8125 70.50847457627118 70.3578154425612
4: 51.111111111111114 50.97222222222222 40.9375 72.5 69.80842911877394 69.96168582375479
5: 51.076388888888886 51.31944444444444 73.75 71.5625 69.68253968253967 70.1190476190476
6: 51.80555555555556 52.291666666666664 69.6875 65.0 70.26262626262628 70.42424242424241
7: 51.49305555555556 52.15277777777778 73.75 75.3125 70.24691358024695 70.24691358024694
8: 52.5 52.083333333333336 74.0625 75.0 70.08547008547008 70.2136752136752
9: 52.77777777777778 53.020833333333336 74.375 75.0 70.71895424836599 71.02396514161218
10: 53.19444444444444 52.88194444444444 74.375 75.625 69.89106753812634 69.71677559912851
11: 53.020833333333336 53.09027777777778 73.75 70.3125 70.02178649237472 69.97821350762527
12: 52.84722222222222 52.88194444444444 75.9375 75.9375 70.3267973856209 70.37037037037035
13: 53.020833333333336 53.09027777777778 75.625 76.25 69.4553376906318 69.54248366013069
14: 53.229166666666664 52.916666666666664 75.625 75.0 70.23965141612199 70.06535947712416
15: 53.15972222222222 53.229166666666664 72.1875 75.3125 69.80392156862744 69.80392156862746
16: 53.09027777777778 52.916666666666664 75.625 75.3125 70.3267973856209 70.10893246187364
17: 53.19444444444444 52.986111111111114 75.3125 74.0625 69.76034858387798 69.84749455337689
18: 52.916666666666664 53.020833333333336 75.625 76.5625 69.58605664488016 69.4553376906318
19: 53.645833333333336 53.611111111111114 70.9375 75.9375 69.97821350762528 70.15250544662308
20: 53.75 53.78472222222222 73.75 75.0 69.93464052287578 69.80392156862744
21: 53.68055555555556 53.78472222222222 74.6875 74.6875 70.32679738562089 70.23965141612197
22: 53.645833333333336 53.15972222222222 75.9375 75.9375 69.80392156862743 69.71677559912852
23: 53.75 53.298611111111114 73.125 75.3125 69.89106753812634 70.15250544662307
24: 53.50694444444444 53.333333333333336 76.25 76.25 69.4553376906318 69.41176470588233
25: 53.576388888888886 53.576388888888886 75.3125 75.9375 69.76034858387798 69.97821350762526
26: 53.263888888888886 53.19444444444444 74.0625 74.0625 69.76034858387798 69.76034858387798
27: 53.645833333333336 53.229166666666664 76.25 76.25 70.41394335511981 70.67538126361654
28: 53.333333333333336 53.47222222222222 76.25 76.25 69.84749455337692 69.97821350762528
29: 53.40277777777778 53.4375 73.125 75.0 70.10893246187364 70.02178649237472
30: 53.645833333333336 53.645833333333336 73.4375 74.375 70.23965141612197 70.28322440087143
31: 52.986111111111114 53.263888888888886 75.625 75.9375 70.02178649237474 69.97821350762527
32: 53.541666666666664 53.68055555555556 76.875 76.5625 70.23965141612197 70.10893246187361
33: 53.229166666666664 53.020833333333336 76.5625 74.6875 69.36819172113289 69.28104575163398
34: 53.68055555555556 53.923611111111114 75.625 76.25 69.71677559912851 69.84749455337689
35: 53.576388888888886 53.576388888888886 74.6875 63.4375 70.06535947712418 70.06535947712419
36: 53.611111111111114 53.75 73.125 74.375 69.76034858387798 69.84749455337689
37: 53.333333333333336 53.576388888888886 75.3125 75.0 70.06535947712418 70.41394335511983
38: 53.68055555555556 53.645833333333336 75.0 74.6875 69.76034858387798 69.80392156862743
39: 53.4375 53.263888888888886 75.625 75.625 70.84967320261437 70.80610021786491
40: 53.576388888888886 53.19444444444444 75.625 76.25 71.15468409586056 71.15468409586056
41: 53.78472222222222 53.40277777777778 75.9375 75.625 71.54684095860566 71.06753812636164
42: 53.263888888888886 53.645833333333336 60.9375 75.3125 70.80610021786491 70.98039215686273
43: 53.541666666666664 53.75 74.6875 75.3125 71.32897603485837 71.28540305010891
44: 53.576388888888886 53.05555555555556 75.3125 75.625 71.98257080610023 72.15686274509805
45: 53.99305555555556 53.541666666666664 75.625 74.375 70.89324618736381 71.37254901960783
46: 53.333333333333336 53.263888888888886 75.9375 77.1875 71.11111111111111 71.32897603485839
47: 53.68055555555556 53.71527777777778 74.375 75.0 71.76470588235293 71.80827886710239
48: 54.0625 54.0625 71.875 71.5625 71.677559912854 71.24183006535945
49: 53.81944444444444 53.75 65.0 71.875 71.15468409586055 71.28540305010894
50: 53.19444444444444 53.36805555555556 75.0 75.625 71.06753812636164 70.98039215686272
51: 53.68055555555556 53.333333333333336 74.6875 74.375 71.19825708061002 71.02396514161221
52: 54.02777777777778 54.09722222222222 71.5625 65.0 71.37254901960783 71.677559912854
53: 53.263888888888886 53.611111111111114 76.5625 75.0 71.76470588235293 71.67755991285402
54: 54.375 53.923611111111114 72.5 74.0625 71.80827886710239 71.67755991285402
55: 53.576388888888886 53.298611111111114 76.25 75.9375 70.89324618736381 71.37254901960782
56: 53.68055555555556 53.541666666666664 74.375 74.0625 71.85185185185182 72.06971677559912
57: 54.513888888888886 53.958333333333336 73.75 73.4375 72.5925925925926 72.24400871459694
58: 54.02777777777778 53.229166666666664 73.4375 74.375 71.9825708061002 71.9825708061002
59: 53.888888888888886 53.611111111111114 74.6875 75.625 72.41830065359477 72.24400871459694
60: 53.125 53.4375 74.6875 74.375 71.85185185185182 71.8954248366013
61: 53.50694444444444 53.888888888888886 75.3125 75.3125 71.11111111111109 71.37254901960783
62: 53.99305555555556 53.50694444444444 73.75 73.125 70.98039215686272 70.93681917211326
63: 53.958333333333336 53.923611111111114 73.75 73.4375 71.93899782135072 72.15686274509801
64: 53.923611111111114 53.888888888888886 76.875 75.9375 71.5904139433551 71.63398692810455
65: 53.576388888888886 54.0625 75.0 73.4375 71.0239651416122 71.54684095860567
66: 54.0625 54.270833333333336 75.3125 72.5 71.67755991285402 71.37254901960783
67: 53.854166666666664 53.40277777777778 74.6875 76.25 72.06971677559909 72.20043572984747
68: 53.4375 53.78472222222222 75.3125 76.5625 72.11328976034856 71.85185185185182
69: 54.34027777777778 53.958333333333336 74.6875 73.125 71.72113289760348 71.41612200435729
70: 54.09722222222222 54.375 75.0 74.6875 71.63398692810458 71.85185185185186
71: 53.888888888888886 54.0625 75.3125 76.25 71.5032679738562 71.50326797385621
72: 54.34027777777778 54.583333333333336 76.5625 76.25 71.54684095860566 71.5032679738562
73: 54.30555555555556 54.44444444444444 74.375 75.3125 71.76470588235293 71.72113289760345
74: 54.6875 54.44444444444444 72.8125 71.875 71.93899782135074 72.02614379084964
75: 54.375 54.513888888888886 75.0 73.125 71.72113289760347 71.63398692810455
76: 54.13194444444444 53.4375 74.0625 72.5 71.63398692810456 71.5032679738562
77: 53.576388888888886 53.19444444444444 74.0625 75.625 71.67755991285404 71.54684095860566
78: 53.923611111111114 54.44444444444444 75.0 74.375 71.41612200435728 71.37254901960782
79: 54.61805555555556 54.34027777777778 65.625 69.6875 71.5904139433551 71.85185185185183
80: 53.888888888888886 53.50694444444444 74.6875 74.6875 71.8082788671024 72.02614379084967
81: 54.826388888888886 55.208333333333336 75.9375 75.0 72.2875816993464 72.63616557734206
82: 54.201388888888886 54.375 73.4375 71.5625 71.85185185185183 71.98257080610021
83: 54.479166666666664 54.548611111111114 74.6875 74.375 72.02614379084966 72.24400871459694
84: 54.40972222222222 54.201388888888886 75.9375 71.875 71.89542483660131 72.02614379084966
85: 54.72222222222222 54.583333333333336 73.4375 73.75 72.24400871459696 72.41830065359477
86: 54.513888888888886 54.270833333333336 75.625 76.25 71.76470588235294 72.1132897603486
87: 54.96527777777778 54.861111111111114 73.4375 73.125 71.93899782135077 72.02614379084967
88: 53.99305555555556 54.548611111111114 75.3125 73.4375 71.93899782135075 71.8954248366013
89: 54.375 54.479166666666664 75.0 75.625 72.33115468409584 72.67973856209149
90: 54.583333333333336 55.24305555555556 74.6875 74.0625 72.94117647058825 72.94117647058823
91: 54.44444444444444 54.13194444444444 74.0625 74.0625 72.46187363834422 72.41830065359477
92: 54.65277777777778 55.03472222222222 74.375 73.75 71.8082788671024 72.33115468409584
93: 55.0 55.34722222222222 76.25 71.5625 72.3747276688453 72.50544662309366
94: 54.270833333333336 54.6875 76.25 72.8125 72.20043572984747 72.46187363834422
95: 54.513888888888886 55.59027777777778 73.4375 73.125 72.3747276688453 72.54901960784312
96: 55.451388888888886 55.416666666666664 73.4375 74.375 72.11328976034858 72.37472766884532
97: 54.61805555555556 55.138888888888886 74.6875 73.4375 72.37472766884528 72.5490196078431
98: 54.34027777777778 55.208333333333336 75.3125 75.0 72.37472766884532 72.37472766884531
99: 54.96527777777778 55.486111111111114 75.0 75.0 72.11328976034858 72.15686274509802
100: 55.451388888888886 56.28472222222222 74.0625 73.125 72.89760348583879 73.02832244008714
101: 55.208333333333336 55.729166666666664 74.375 72.8125 72.81045751633985 72.89760348583876
102: 55.27777777777778 55.65972222222222 74.375 70.3125 72.24400871459694 72.46187363834422
103: 55.97222222222222 56.25 73.125 72.1875 72.94117647058823 72.7668845315904
104: 56.111111111111114 55.486111111111114 71.875 70.3125 73.02832244008712 72.72331154684093
105: 55.69444444444444 55.520833333333336 73.75 69.375 72.72331154684095 73.24618736383442
106: 55.59027777777778 55.27777777777778 73.4375 70.3125 72.81045751633988 72.89760348583876
107: 55.520833333333336 55.486111111111114 72.8125 73.125 72.85403050108933 73.02832244008714
108: 55.90277777777778 56.63194444444444 73.4375 70.0 73.24618736383441 73.24618736383441
109: 55.90277777777778 56.145833333333336 74.0625 72.8125 73.28976034858385 73.15904139433549
110: 55.416666666666664 56.28472222222222 71.5625 72.8125 73.20261437908495 73.33333333333331
111: 56.25 55.97222222222222 73.75 71.25 73.28976034858385 73.28976034858385
112: 56.00694444444444 56.18055555555556 71.875 72.1875 73.02832244008714 73.4640522875817
113: 55.729166666666664 57.291666666666664 72.1875 72.8125 73.0718954248366 73.07189542483658
114: 56.18055555555556 56.666666666666664 71.875 71.875 72.81045751633985 73.11546840958604
115: 55.86805555555556 57.326388888888886 73.125 69.6875 73.11546840958603 73.37690631808277
116: 57.11805555555556 57.1875 73.75 71.25 73.15904139433553 73.55119825708063
117: 56.25 56.5625 73.4375 74.375 73.8562091503268 73.63834422657953
118: 56.770833333333336 56.736111111111114 71.875 69.375 73.37690631808279 73.85620915032679
119: 56.63194444444444 57.326388888888886 73.125 71.875 73.28976034858387 73.0718954248366
120: 56.90972222222222 57.88194444444444 72.8125 72.1875 73.37690631808277 73.59477124183006
121: 56.770833333333336 57.77777777777778 70.9375 70.3125 72.98474945533768 73.0718954248366
122: 57.326388888888886 57.395833333333336 71.25 70.9375 73.72549019607844 73.46405228758171
123: 56.94444444444444 57.8125 73.4375 71.5625 73.50762527233114 73.59477124183006
124: 57.604166666666664 57.25694444444444 74.0625 71.5625 73.4640522875817 73.37690631808277
