epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 52.291666666666664 50.86805555555556 34.375 30.625 91.25448028673836 91.36200716845882
2: 60.833333333333336 61.388888888888886 72.8125 71.875 92.49544626593807 92.56830601092899
3: 62.22222222222222 62.43055555555556 74.0625 60.9375 93.4463276836158 93.74764595103578
4: 61.63194444444444 62.74305555555556 73.4375 73.125 94.90421455938697 94.78927203065135
5: 62.88194444444444 63.09027777777778 72.8125 73.4375 95.23809523809523 95.11904761904765
6: 63.576388888888886 63.50694444444444 74.375 73.4375 95.79797979797978 95.71717171717171
7: 63.81944444444444 63.611111111111114 73.4375 74.0625 96.1728395061728 96.09053497942385
8: 63.854166666666664 63.923611111111114 75.625 74.375 96.92307692307688 96.96581196581192
9: 64.20138888888889 63.99305555555556 71.875 70.0 96.99346405228755 97.03703703703701
10: 64.40972222222223 63.78472222222222 75.0 75.3125 97.38562091503265 97.08061002178646
11: 64.34027777777777 64.44444444444444 75.625 75.625 97.12418300653593 97.08061002178646
12: 64.47916666666667 64.72222222222223 74.375 75.625 97.12418300653592 97.29847494553374
13: 64.58333333333333 64.89583333333333 75.3125 74.0625 97.12418300653592 97.4291938997821
14: 64.65277777777777 64.40972222222223 76.25 75.625 97.21132897603482 96.99346405228755
15: 63.81944444444444 63.958333333333336 73.125 74.375 96.90631808278863 97.03703703703701
16: 64.09722222222223 63.923611111111114 76.5625 76.25 96.90631808278863 96.86274509803918
17: 64.6875 64.54861111111111 75.0 75.3125 97.25490196078428 97.16775599128538
18: 63.611111111111114 64.16666666666667 76.25 73.75 96.90631808278866 96.8627450980392
19: 64.86111111111111 64.44444444444444 73.75 75.3125 97.12418300653592 97.08061002178646
20: 65.13888888888889 65.38194444444444 76.25 75.0 97.03703703703701 96.99346405228755
21: 65.0 65.06944444444444 76.5625 75.625 97.3420479302832 97.16775599128538
22: 64.96527777777777 64.58333333333333 74.6875 74.6875 96.99346405228755 97.03703703703701
23: 65.06944444444444 65.06944444444444 77.1875 78.4375 96.99346405228755 96.99346405228755
24: 65.34722222222223 65.45138888888889 74.6875 75.3125 97.16775599128538 97.12418300653592
25: 65.0 64.79166666666667 74.6875 78.125 96.94989106753812 96.99346405228755
26: 64.89583333333333 64.93055555555556 76.875 74.375 97.16775599128538 97.03703703703701
27: 65.17361111111111 65.41666666666667 77.1875 77.5 97.08061002178646 97.16775599128538
28: 64.89583333333333 65.0 76.5625 77.1875 97.4291938997821 97.08061002178646
29: 65.17361111111111 65.45138888888889 77.5 75.0 97.29847494553374 97.12418300653592
30: 64.96527777777777 65.20833333333333 75.0 76.25 96.90631808278863 96.77559912854026
31: 65.17361111111111 65.03472222222223 75.9375 75.3125 97.03703703703701 97.38562091503265
32: 65.65972222222223 65.38194444444444 74.375 75.9375 97.08061002178648 96.81917211328974
33: 64.82638888888889 65.27777777777777 75.9375 76.875 97.21132897603482 97.21132897603482
34: 65.41666666666667 65.69444444444444 74.375 75.625 97.47276688453157 97.47276688453157
35: 65.38194444444444 65.48611111111111 75.0 75.625 96.60130718954247 96.64488017429191
36: 65.625 66.21527777777777 77.1875 76.5625 97.4291938997821 97.47276688453154
37: 65.52083333333333 65.41666666666667 75.625 75.625 97.16775599128538 97.29847494553374
38: 65.65972222222223 65.9375 75.9375 75.0 97.29847494553374 97.34204793028317
39: 65.41666666666667 65.79861111111111 74.6875 75.9375 97.25490196078428 97.4291938997821
40: 65.69444444444444 65.3125 75.9375 76.5625 97.47276688453157 97.51633986928103
41: 66.00694444444444 66.00694444444444 77.1875 77.5 97.4291938997821 97.38562091503265
42: 65.48611111111111 65.10416666666667 74.6875 76.5625 97.3420479302832 97.47276688453157
43: 65.72916666666667 66.28472222222223 76.25 75.9375 97.16775599128538 97.08061002178646
44: 65.3125 66.21527777777777 76.5625 77.8125 97.47276688453154 97.12418300653592
45: 65.86805555555556 66.28472222222223 74.6875 75.9375 97.21132897603482 97.25490196078428
46: 65.79861111111111 65.72916666666667 76.875 76.875 97.34204793028317 97.38562091503265
47: 65.90277777777777 65.76388888888889 75.9375 75.9375 97.47276688453157 97.3420479302832
48: 66.00694444444444 65.90277777777777 77.5 76.5625 97.16775599128538 97.25490196078428
49: 65.86805555555556 65.83333333333333 77.8125 75.9375 97.4291938997821 97.47276688453157
50: 66.28472222222223 65.83333333333333 71.25 75.9375 97.03703703703701 96.86274509803918
51: 65.86805555555556 65.625 77.1875 76.5625 97.3420479302832 97.21132897603482
52: 66.31944444444444 66.04166666666667 73.125 75.625 97.25490196078428 97.25490196078428
53: 65.48611111111111 65.83333333333333 76.875 76.875 97.55991285403047 97.51633986928103
54: 66.28472222222223 66.00694444444444 75.0 77.8125 97.08061002178646 96.99346405228755
55: 65.59027777777777 65.76388888888889 73.4375 75.0 97.12418300653592 97.12418300653592
56: 66.18055555555556 65.90277777777777 76.875 78.125 97.38562091503265 97.25490196078428
57: 66.63194444444444 66.73611111111111 78.125 78.125 97.25490196078427 96.94989106753808
58: 66.00694444444444 66.28472222222223 75.9375 76.25 97.21132897603482 97.21132897603482
59: 66.14583333333333 65.90277777777777 77.1875 76.5625 97.4291938997821 97.4291938997821
60: 65.59027777777777 65.59027777777777 78.4375 77.1875 97.516339869281 97.34204793028317
61: 65.65972222222223 66.35416666666667 75.9375 75.625 97.12418300653592 97.29847494553374
62: 66.66666666666667 66.77083333333333 75.9375 76.875 97.21132897603482 97.03703703703701
63: 66.25 66.28472222222223 77.5 75.0 97.3420479302832 97.16775599128538
64: 66.73611111111111 66.63194444444444 74.6875 77.1875 97.12418300653592 97.12418300653592
65: 66.00694444444444 66.38888888888889 77.8125 74.6875 97.64705882352939 97.69063180827885
66: 66.04166666666667 66.14583333333333 74.6875 75.3125 97.4291938997821 97.29847494553374
67: 67.25694444444444 66.77083333333333 77.8125 77.1875 97.55991285403047 97.47276688453157
68: 66.94444444444444 66.21527777777777 78.125 76.875 97.25490196078428 97.3420479302832
69: 66.59722222222223 66.45833333333333 76.5625 75.625 96.90631808278863 96.90631808278863
70: 66.28472222222223 66.42361111111111 74.375 76.25 97.16775599128538 97.21132897603482
71: 65.97222222222223 65.69444444444444 74.375 77.5 96.94989106753809 97.08061002178646
72: 66.90972222222223 66.875 76.5625 77.8125 97.12418300653592 97.12418300653592
73: 66.18055555555556 65.9375 76.25 75.9375 97.16775599128538 97.38562091503265
74: 66.66666666666667 66.5625 76.5625 73.75 97.21132897603482 97.47276688453157
