epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
87: 47.083333333333336 46.979166666666664 75.625 75.0 72.06971677559912 71.98257080610021
88: 47.1875 47.048611111111114 75.3125 75.0 72.67973856209149 72.81045751633985
89: 47.15277777777778 47.638888888888886 74.6875 74.0625 72.06971677559912 72.02614379084964
90: 47.361111111111114 47.46527777777778 74.375 75.3125 71.85185185185185 71.67755991285402
91: 46.736111111111114 46.770833333333336 75.625 75.0 72.3747276688453 72.41830065359476
92: 47.013888888888886 46.94444444444444 72.8125 73.125 72.02614379084966 72.20043572984748
93: 47.43055555555556 47.083333333333336 75.9375 74.6875 71.8954248366013 71.9825708061002
94: 47.25694444444444 46.979166666666664 77.1875 75.3125 72.46187363834423 72.46187363834423
95: 47.395833333333336 47.291666666666664 75.3125 76.5625 72.28758169934639 72.28758169934639
96: 46.770833333333336 47.25694444444444 74.0625 75.9375 72.24400871459694 72.2004357298475
97: 47.22222222222222 47.638888888888886 76.5625 76.875 72.06971677559912 72.11328976034858
98: 48.229166666666664 47.8125 72.5 74.6875 72.67973856209149 72.54901960784312
99: 47.56944444444444 47.604166666666664 77.5 75.9375 71.93899782135075 72.02614379084967
100: 47.916666666666664 47.951388888888886 76.25 75.0 72.24400871459693 72.59259259259258
101: 47.604166666666664 47.326388888888886 76.25 75.3125 72.02614379084966 72.15686274509802
102: 47.25694444444444 47.1875 76.5625 76.25 72.20043572984748 72.15686274509804
103: 47.708333333333336 47.708333333333336 77.1875 75.9375 71.8954248366013 71.93899782135074
104: 47.361111111111114 48.020833333333336 75.3125 75.625 72.37472766884531 72.33115468409585
105: 47.15277777777778 47.395833333333336 77.1875 74.6875 71.8954248366013 72.0697167755991
106: 47.77777777777778 47.291666666666664 76.5625 75.9375 72.37472766884532 72.33115468409586
107: 47.638888888888886 47.986111111111114 77.1875 75.0 72.2004357298475 72.02614379084967
108: 47.88194444444444 48.020833333333336 77.1875 76.25 72.2875816993464 72.37472766884531
109: 47.53472222222222 47.56944444444444 74.375 74.375 72.76688453159042 72.76688453159042
110: 48.05555555555556 48.020833333333336 75.3125 75.625 72.33115468409584 72.37472766884528
111: 47.88194444444444 48.09027777777778 77.1875 74.375 72.06971677559913 72.2004357298475
112: 47.8125 47.916666666666664 76.25 75.3125 72.2875816993464 72.24400871459694
113: 47.74305555555556 47.56944444444444 76.5625 75.625 72.24400871459693 72.0697167755991
114: 48.19444444444444 47.84722222222222 77.1875 76.875 72.59259259259258 72.41830065359477
115: 47.8125 47.8125 77.1875 76.25 72.41830065359477 72.33115468409585
116: 48.888888888888886 48.333333333333336 76.5625 74.375 72.63616557734206 72.41830065359477
117: 48.263888888888886 48.4375 75.9375 76.5625 72.41830065359476 72.67973856209149
118: 47.46527777777778 48.05555555555556 76.5625 75.625 72.02614379084964 71.8954248366013
119: 48.576388888888886 48.68055555555556 76.25 75.9375 72.33115468409585 72.2004357298475
120: 48.298611111111114 48.50694444444444 75.625 75.3125 71.89542483660131 71.98257080610021
121: 48.47222222222222 47.916666666666664 76.25 75.3125 72.28758169934639 72.15686274509805
122: 48.68055555555556 48.71527777777778 75.0 75.625 72.72331154684096 72.41830065359478
123: 48.263888888888886 47.916666666666664 76.875 75.0 72.24400871459694 72.28758169934639
124: 47.916666666666664 48.75 76.5625 76.5625 72.24400871459693 71.9825708061002
