epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
112: 55.729166666666664 55.833333333333336 75.625 74.6875 93.6842105263158 93.50877192982458
113: 55.833333333333336 55.90277777777778 74.0625 75.3125 93.27485380116963 93.0994152046784
114: 55.833333333333336 56.076388888888886 74.6875 74.0625 92.98245614035089 92.86549707602343
115: 55.798611111111114 56.00694444444444 74.6875 74.375 93.74269005847954 93.62573099415205
116: 55.9375 56.59722222222222 74.0625 74.0625 93.21637426900587 93.33333333333336
117: 56.041666666666664 56.076388888888886 76.25 75.625 93.33333333333336 93.21637426900587
118: 56.31944444444444 56.5625 75.9375 75.9375 93.62573099415208 93.6842105263158
119: 56.31944444444444 56.770833333333336 75.3125 75.3125 93.74269005847955 93.74269005847955
120: 56.25 56.666666666666664 75.625 75.3125 93.33333333333337 93.45029239766083
121: 56.00694444444444 56.84027777777778 75.3125 76.25 93.91812865497079 93.6842105263158
122: 56.49305555555556 56.94444444444444 75.0 74.375 93.85964912280704 93.68421052631582
123: 57.048611111111114 56.875 75.3125 73.75 93.50877192982459 93.56725146198833
124: 56.63194444444444 57.013888888888886 75.625 75.3125 93.2748538011696 93.68421052631582
