epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 34.479166666666664 33.19444444444444 22.5 23.125 48.1720430107527 48.10035842293909
2: 38.298611111111114 39.44444444444444 57.5 22.5 48.1238615664845 48.269581056466286
3: 39.13194444444444 38.4375 55.0 57.8125 48.21092278719398 48.36158192090395
4: 38.923611111111114 40.34722222222222 58.4375 56.25 47.73946360153257 47.931034482758605
5: 40.69444444444444 41.21527777777778 46.875 53.75 47.53968253968253 47.65873015873015
6: 41.52777777777778 41.31944444444444 46.875 35.0 47.39393939393938 47.3131313131313
7: 40.34722222222222 41.18055555555556 46.875 45.625 47.818930041152264 47.73662551440327
8: 41.041666666666664 41.21527777777778 35.0 41.5625 47.136752136752136 47.13675213675213
9: 40.729166666666664 41.770833333333336 13.4375 8.125 46.40522875816994 46.448801742919386
10: 41.21527777777778 41.31944444444444 16.5625 14.375 46.88453159041396 47.320261437908506
11: 39.861111111111114 40.24305555555556 25.3125 30.625 47.18954248366011 46.6230936819172
12: 41.84027777777778 41.388888888888886 47.8125 54.375 46.49237472766884 46.710239651416124
13: 42.048611111111114 41.145833333333336 34.375 36.875 46.71023965141611 46.797385620915044
14: 41.145833333333336 40.34722222222222 36.875 16.5625 46.62309368191721 46.57952069716775
15: 41.49305555555556 42.361111111111114 19.6875 35.0 46.71023965141611 46.53594771241828
16: 39.96527777777778 40.208333333333336 36.875 19.0625 46.44880174291938 46.62309368191722
17: 42.25694444444444 41.076388888888886 48.4375 46.5625 46.666666666666664 46.40522875816993
18: 41.31944444444444 41.31944444444444 22.8125 23.125 45.96949891067539 46.31808278867102
19: 41.49305555555556 41.111111111111114 23.75 22.5 46.18736383442267 46.143790849673216
20: 40.59027777777778 40.65972222222222 59.0625 36.875 46.013071895424844 46.100217864923756
21: 41.5625 41.52777777777778 6.875 33.125 46.318082788671035 46.40522875816993
22: 41.111111111111114 41.18055555555556 7.8125 8.75 46.57952069716775 46.40522875816992
23: 42.77777777777778 42.43055555555556 10.9375 7.5 46.535947712418306 46.88453159041395
24: 42.84722222222222 42.77777777777778 22.8125 45.625 46.36165577342048 46.31808278867103
25: 41.21527777777778 42.048611111111114 39.6875 29.375 46.36165577342047 46.66666666666666
26: 41.666666666666664 42.083333333333336 33.75 34.375 46.66666666666666 46.884531590413935
27: 43.020833333333336 43.645833333333336 21.875 16.25 46.274509803921575 46.318082788671035
28: 43.263888888888886 42.8125 31.25 19.0625 46.62309368191721 46.318082788671035
29: 42.22222222222222 42.916666666666664 37.5 35.3125 46.6230936819172 46.928104575163395
30: 42.083333333333336 42.88194444444444 20.0 12.1875 46.75381263616559 46.797385620915044
31: 42.53472222222222 43.81944444444444 11.875 14.375 46.53594771241829 46.44880174291938
32: 42.708333333333336 43.645833333333336 41.25 46.5625 46.27450980392158 46.44880174291939
33: 43.40277777777778 43.50694444444444 30.9375 28.75 46.79738562091504 46.71023965141613
34: 43.4375 44.13194444444444 30.3125 19.375 46.40522875816994 46.361655773420495
35: 43.15972222222222 42.77777777777778 34.6875 34.0625 46.44880174291939 46.274509803921575
36: 42.708333333333336 44.166666666666664 30.3125 24.6875 46.666666666666664 46.49237472766884
37: 42.25694444444444 43.50694444444444 34.375 47.5 46.40522875816993 46.40522875816993
38: 42.77777777777778 42.361111111111114 29.375 16.25 46.36165577342047 46.36165577342048
39: 42.1875 43.09027777777778 34.375 39.0625 46.31808278867103 46.318082788671035
40: 43.68055555555556 43.68055555555556 46.5625 52.1875 46.92810457516338 46.92810457516338
41: 42.53472222222222 43.36805555555556 26.5625 21.875 46.71023965141613 46.9281045751634
42: 44.13194444444444 44.513888888888886 46.25 35.625 46.62309368191721 46.71023965141613
43: 44.0625 44.72222222222222 40.3125 38.75 46.84095860566449 46.797385620915044
44: 44.895833333333336 44.166666666666664 11.875 26.875 47.10239651416123 47.49455337690631
45: 43.125 44.270833333333336 52.8125 57.1875 46.62309368191722 46.75381263616558
46: 44.583333333333336 46.076388888888886 49.6875 36.875 46.9281045751634 46.88453159041395
47: 43.645833333333336 44.09722222222222 20.0 19.375 46.31808278867102 46.579520697167744
48: 43.888888888888886 43.888888888888886 48.125 53.125 46.53594771241829 46.361655773420466
49: 43.888888888888886 44.65277777777778 19.6875 24.0625 46.884531590413935 46.97167755991285
50: 44.479166666666664 45.3125 14.0625 14.0625 47.62527233115468 47.36383442265795
51: 44.375 44.270833333333336 52.1875 45.9375 45.75163398692809 45.75163398692809
52: 43.99305555555556 44.30555555555556 24.375 18.75 46.5359477124183 46.88453159041395
53: 43.854166666666664 43.541666666666664 22.8125 27.5 46.84095860566449 47.10239651416123
54: 43.99305555555556 44.548611111111114 32.5 49.375 47.40740740740741 47.45098039215686
55: 45.104166666666664 44.75694444444444 44.0625 40.9375 46.88453159041395 46.84095860566449
56: 44.40972222222222 43.229166666666664 39.6875 43.75 47.450980392156865 47.45098039215686
57: 45.3125 43.923611111111114 23.125 25.0 47.27668845315904 47.18954248366014
58: 44.72222222222222 45.833333333333336 24.375 29.0625 46.579520697167766 46.57952069716775
59: 43.263888888888886 44.13194444444444 41.5625 49.0625 47.10239651416123 47.40740740740741
60: 43.854166666666664 42.88194444444444 29.0625 34.6875 47.27668845315905 47.27668845315905
61: 44.75694444444444 44.861111111111114 31.25 16.5625 47.27668845315903 47.10239651416122
62: 44.479166666666664 44.13194444444444 34.0625 31.25 46.579520697167744 46.62309368191721
63: 45.06944444444444 44.895833333333336 40.0 40.0 47.01525054466231 46.928104575163395
64: 44.479166666666664 44.861111111111114 24.375 18.75 47.18954248366012 47.53812636165577
65: 43.888888888888886 45.0 27.8125 42.5 47.145969498910695 47.27668845315905
66: 45.06944444444444 45.38194444444444 40.0 34.6875 46.230936819172115 45.96949891067539
67: 45.86805555555556 45.798611111111114 23.125 15.0 47.189542483660134 47.189542483660134
68: 45.451388888888886 45.38194444444444 35.625 42.5 47.18954248366012 47.05882352941176
69: 45.625 45.3125 32.5 34.0625 46.66666666666664 46.84095860566448
70: 45.27777777777778 43.958333333333336 30.625 33.75 46.97167755991285 46.79738562091502
71: 44.96527777777778 45.06944444444444 32.1875 27.8125 47.45098039215686 47.62527233115468
72: 44.96527777777778 45.03472222222222 19.375 14.375 47.14596949891067 47.015250544662294
73: 44.861111111111114 44.548611111111114 31.5625 25.3125 47.84313725490196 47.75599128540304
74: 46.00694444444444 44.72222222222222 46.875 45.0 46.57952069716775 46.710239651416124
75: 46.041666666666664 44.791666666666664 29.6875 34.6875 47.233115468409586 46.97167755991285
76: 46.59722222222222 45.69444444444444 50.9375 51.5625 46.666666666666664 47.015250544662315
