epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 37.22222222222222 40.798611111111114 32.8125 36.25 72.66666666666667 73.37037037037037
2: 47.46527777777778 47.951388888888886 63.75 70.625 76.86507936507938 77.10317460317465
3: 49.96527777777778 49.65277777777778 71.5625 74.6875 80.16771488469601 80.20964360587003
4: 50.138888888888886 50.138888888888886 72.1875 72.1875 83.53741496598644 83.58276643990934
5: 51.00694444444444 51.076388888888886 70.9375 71.5625 86.08695652173914 86.1352657004831
6: 51.666666666666664 51.145833333333336 66.875 69.375 89.15343915343912 88.83597883597882
7: 51.423611111111114 51.423611111111114 73.4375 68.75 91.33903133903138 91.73789173789177
8: 51.28472222222222 51.21527777777778 74.0625 74.0625 93.65079365079367 93.7777777777778
9: 51.28472222222222 51.388888888888886 74.0625 74.0625 95.27777777777777 95.06944444444444
10: 51.63194444444444 51.5625 73.4375 73.125 95.13888888888889 95.76388888888889
11: 51.63194444444444 51.875 73.125 74.0625 94.93055555555556 94.51388888888889
12: 51.94444444444444 51.5625 73.75 74.0625 95.27777777777777 94.79166666666667
13: 51.63194444444444 51.94444444444444 73.75 71.875 95.0 95.13888888888889
14: 52.1875 51.5625 73.75 75.3125 95.76388888888889 95.76388888888889
15: 52.013888888888886 51.80555555555556 73.75 75.3125 95.69444444444444 95.76388888888889
16: 52.1875 52.25694444444444 75.0 72.8125 95.0 94.72222222222223
17: 51.701388888888886 51.388888888888886 73.125 74.375 95.06944444444444 94.86111111111111
18: 51.90972222222222 51.63194444444444 74.0625 73.75 95.41666666666667 95.55555555555556
19: 52.74305555555556 52.361111111111114 73.4375 75.0 95.69444444444444 95.97222222222223
20: 52.25694444444444 52.048611111111114 73.75 73.125 95.06944444444444 95.27777777777777
21: 52.048611111111114 51.736111111111114 72.5 73.4375 95.48611111111111 95.76388888888889
22: 52.048611111111114 51.84027777777778 74.0625 74.0625 95.41666666666667 95.20833333333333
23: 52.708333333333336 52.74305555555556 75.0 74.0625 96.25 96.31944444444444
24: 52.326388888888886 52.013888888888886 75.3125 73.4375 95.34722222222223 95.27777777777777
25: 52.74305555555556 52.291666666666664 76.25 72.8125 95.69444444444444 95.625
26: 52.56944444444444 52.708333333333336 73.75 74.6875 95.34722222222223 95.97222222222223
27: 53.125 53.125 74.6875 74.0625 95.41666666666667 95.41666666666667
28: 52.673611111111114 52.986111111111114 74.6875 76.25 95.13888888888889 95.06944444444444
29: 52.326388888888886 52.15277777777778 75.9375 75.3125 95.625 95.41666666666667
30: 52.74305555555556 52.56944444444444 75.625 76.25 96.04166666666667 95.90277777777777
31: 52.986111111111114 52.46527777777778 74.375 74.6875 95.06944444444444 95.06944444444444
32: 53.020833333333336 52.8125 74.375 73.4375 95.76388888888889 95.76388888888889
33: 53.36805555555556 53.611111111111114 76.5625 75.625 96.31944444444444 96.11111111111111
34: 53.40277777777778 53.47222222222222 75.3125 75.625 95.34722222222223 95.69444444444444
35: 53.298611111111114 52.951388888888886 76.25 76.25 95.48611111111111 95.625
36: 53.020833333333336 53.611111111111114 74.0625 75.0 95.48611111111111 95.76388888888889
37: 53.263888888888886 53.50694444444444 76.875 75.0 96.11111111111111 96.18055555555556
38: 52.84722222222222 52.88194444444444 73.125 71.875 96.11111111111111 96.04166666666667
39: 53.78472222222222 53.541666666666664 72.8125 75.3125 95.69444444444444 95.90277777777777
40: 53.4375 53.541666666666664 75.625 75.0 95.625 95.76388888888889
41: 53.36805555555556 53.09027777777778 75.625 74.6875 96.38888888888889 96.25
42: 53.19444444444444 53.611111111111114 74.6875 71.25 95.69444444444444 95.76388888888889
43: 53.50694444444444 53.541666666666664 75.9375 74.6875 95.55555555555556 95.83333333333333
44: 53.229166666666664 53.541666666666664 75.0 76.5625 95.83333333333333 95.69444444444444
45: 53.40277777777778 52.916666666666664 74.6875 74.0625 96.04166666666667 95.97222222222223
46: 53.50694444444444 53.611111111111114 74.6875 71.875 95.41666666666667 95.69444444444444
47: 53.263888888888886 53.333333333333336 73.4375 74.375 95.34722222222223 95.48611111111111
48: 53.125 53.229166666666664 75.3125 75.3125 95.625 95.69444444444444
49: 53.40277777777778 53.40277777777778 75.0 75.625 96.11111111111111 96.04166666666667
50: 53.611111111111114 53.298611111111114 71.875 70.9375 96.18055555555556 96.25
