epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 64.58333333333333 58.333333333333336 75.0 72.91666666666667 76.66666666666666 77.77777777777776
2: 69.79166666666667 72.39583333333333 72.91666666666667 72.91666666666667 76.66666666666669 78.33333333333334
3: 70.83333333333333 72.39583333333333 72.91666666666667 72.91666666666667 75.0 75.59523809523809
4: 70.3125 70.83333333333333 72.91666666666667 72.91666666666667 75.59523809523812 75.59523809523812
5: 68.22916666666667 70.83333333333333 72.91666666666667 70.83333333333333 73.71794871794872 73.71794871794872
6: 71.35416666666667 70.3125 68.75 75.0 73.71794871794872 75.0
7: 71.875 71.875 75.0 72.91666666666667 73.6111111111111 73.6111111111111
8: 70.3125 70.3125 72.91666666666667 75.0 72.91666666666667 72.91666666666667
9: 71.875 70.3125 75.0 75.0 72.91666666666667 72.91666666666667
10: 71.875 70.3125 68.75 72.91666666666667 72.91666666666667 72.91666666666667
11: 71.35416666666667 70.3125 68.75 70.83333333333333 75.69444444444444 75.0
12: 72.91666666666667 73.4375 66.66666666666667 70.83333333333333 74.30555555555556 75.0
13: 74.47916666666667 73.95833333333333 70.83333333333333 70.83333333333333 74.30555555555556 74.30555555555556
14: 70.3125 74.47916666666667 75.0 77.08333333333333 73.6111111111111 74.30555555555556
15: 71.35416666666667 69.79166666666667 77.08333333333333 77.08333333333333 74.30555555555556 73.61111111111111
16: 73.95833333333333 72.91666666666667 72.91666666666667 75.0 72.22222222222221 71.52777777777777
17: 70.3125 70.3125 72.91666666666667 72.91666666666667 74.30555555555556 73.6111111111111
18: 70.3125 72.91666666666667 72.91666666666667 72.91666666666667 75.0 74.30555555555556
19: 72.39583333333333 72.91666666666667 66.66666666666667 77.08333333333333 74.30555555555556 76.38888888888889
20: 71.35416666666667 75.52083333333333 75.0 77.08333333333333 76.3888888888889 74.30555555555556
21: 75.0 73.4375 75.0 72.91666666666667 73.61111111111111 73.61111111111111
22: 71.875 69.79166666666667 75.0 77.08333333333333 78.47222222222221 77.77777777777777
23: 71.875 73.4375 75.0 68.75 72.91666666666666 72.22222222222221
24: 73.4375 72.91666666666667 75.0 77.08333333333333 72.91666666666667 73.61111111111111
25: 68.75 69.79166666666667 72.91666666666667 77.08333333333333 75.69444444444443 75.69444444444443
26: 70.83333333333333 69.79166666666667 77.08333333333333 75.0 72.91666666666666 72.91666666666666
27: 71.35416666666667 71.875 72.91666666666667 72.91666666666667 72.22222222222223 72.91666666666667
28: 71.875 71.35416666666667 70.83333333333333 72.91666666666667 71.52777777777777 70.83333333333333
29: 72.39583333333333 73.95833333333333 72.91666666666667 72.91666666666667 75.00000000000001 74.30555555555556
30: 71.35416666666667 71.35416666666667 72.91666666666667 75.0 75.69444444444444 75.0
31: 71.35416666666667 71.875 72.91666666666667 75.0 72.91666666666666 73.6111111111111
32: 73.4375 73.95833333333333 75.0 72.91666666666667 77.08333333333333 77.77777777777777
33: 76.04166666666667 74.47916666666667 66.66666666666667 68.75 76.3888888888889 75.69444444444444
34: 73.4375 73.95833333333333 66.66666666666667 72.91666666666667 76.3888888888889 76.3888888888889
35: 71.875 73.4375 68.75 66.66666666666667 77.77777777777777 77.08333333333333
36: 69.27083333333333 70.3125 70.83333333333333 75.0 74.30555555555554 73.6111111111111
37: 72.39583333333333 73.95833333333333 68.75 70.83333333333333 74.99999999999999 76.38888888888887
38: 74.47916666666667 74.47916666666667 60.416666666666664 64.58333333333333 76.38888888888887 75.69444444444444
39: 71.35416666666667 73.95833333333333 68.75 68.75 74.30555555555554 72.91666666666667
40: 76.04166666666667 76.04166666666667 66.66666666666667 64.58333333333333 75.0 74.30555555555556
41: 70.3125 71.35416666666667 60.416666666666664 62.5 74.99999999999999 74.30555555555554
42: 73.4375 75.0 68.75 72.91666666666667 74.30555555555556 75.0
43: 71.875 76.5625 81.25 72.91666666666667 75.0 75.0
44: 71.875 70.3125 72.91666666666667 77.08333333333333 77.08333333333333 76.38888888888889
45: 72.39583333333333 71.35416666666667 68.75 72.91666666666667 73.61111111111113 74.30555555555556
46: 70.3125 70.83333333333333 75.0 72.91666666666667 77.08333333333333 77.08333333333333
47: 72.91666666666667 72.91666666666667 79.16666666666667 72.91666666666667 77.08333333333333 76.38888888888889
48: 73.4375 71.875 75.0 70.83333333333333 73.6111111111111 75.69444444444444
