epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
32: 64.0625 63.020833333333336 31.25 34.375 5.5555555555555545 11.111111111111109
33: 60.416666666666664 61.979166666666664 34.375 37.5 5.5555555555555545 5.5555555555555545
34: 66.14583333333333 64.58333333333333 34.375 31.25 2.7777777777777772 2.7777777777777772
35: 57.291666666666664 55.208333333333336 34.375 31.25 13.888888888888886 11.111111111111109
36: 66.14583333333333 64.0625 31.25 37.5 5.5555555555555545 5.5555555555555545
37: 63.541666666666664 62.5 34.375 31.25 5.5555555555555545 5.5555555555555545
38: 59.375 58.333333333333336 31.25 34.375 5.5555555555555545 8.333333333333332
39: 61.979166666666664 62.5 34.375 31.25 2.7777777777777772 5.5555555555555545
40: 59.895833333333336 59.895833333333336 37.5 34.375 5.5555555555555545 5.5555555555555545
41: 61.458333333333336 60.9375 37.5 34.375 5.5555555555555545 8.333333333333332
42: 59.895833333333336 58.854166666666664 37.5 31.25 2.7777777777777772 5.5555555555555545
43: 61.458333333333336 63.020833333333336 31.25 34.375 5.5555555555555545 5.5555555555555545
44: 60.416666666666664 60.416666666666664 31.25 34.375 2.7777777777777772 0.0
45: 58.854166666666664 59.375 34.375 34.375 0.0 5.5555555555555545
46: 60.416666666666664 61.458333333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
47: 59.895833333333336 60.416666666666664 31.25 34.375 2.7777777777777772 2.7777777777777772
48: 61.458333333333336 60.416666666666664 37.5 34.375 2.7777777777777772 0.0
49: 58.333333333333336 58.854166666666664 37.5 34.375 5.5555555555555545 5.5555555555555545
50: 61.979166666666664 62.5 34.375 34.375 5.5555555555555545 8.333333333333332
51: 61.979166666666664 60.416666666666664 37.5 31.25 5.5555555555555545 5.5555555555555545
52: 61.979166666666664 63.541666666666664 37.5 34.375 2.7777777777777772 5.5555555555555545
53: 61.458333333333336 60.9375 31.25 34.375 5.5555555555555545 2.7777777777777772
54: 61.979166666666664 63.020833333333336 34.375 34.375 5.5555555555555545 8.333333333333332
55: 60.9375 59.895833333333336 34.375 31.25 5.5555555555555545 5.5555555555555545
56: 63.020833333333336 62.5 37.5 34.375 5.5555555555555545 5.5555555555555545
57: 60.416666666666664 61.458333333333336 37.5 31.25 5.5555555555555545 8.333333333333332
58: 60.9375 57.8125 34.375 34.375 5.5555555555555545 5.5555555555555545
59: 60.9375 63.541666666666664 31.25 34.375 2.7777777777777772 8.333333333333332
60: 62.5 62.5 37.5 34.375 5.5555555555555545 5.5555555555555545
61: 60.416666666666664 60.416666666666664 34.375 34.375 11.111111111111109 11.111111111111109
62: 60.9375 60.416666666666664 31.25 34.375 2.7777777777777772 2.7777777777777772
63: 63.020833333333336 61.979166666666664 34.375 34.375 8.333333333333332 5.5555555555555545
64: 61.458333333333336 61.979166666666664 31.25 37.5 5.5555555555555545 5.5555555555555545
65: 60.416666666666664 61.458333333333336 34.375 37.5 2.7777777777777772 2.7777777777777772
66: 59.895833333333336 60.416666666666664 37.5 31.25 5.5555555555555545 2.7777777777777772
67: 58.854166666666664 60.416666666666664 34.375 31.25 5.5555555555555545 2.7777777777777772
68: 59.375 58.854166666666664 31.25 34.375 5.5555555555555545 5.5555555555555545
69: 60.416666666666664 61.458333333333336 37.5 34.375 2.7777777777777772 2.7777777777777772
70: 62.5 63.541666666666664 37.5 31.25 2.7777777777777772 0.0
71: 60.9375 60.416666666666664 34.375 31.25 2.7777777777777772 0.0
72: 59.895833333333336 61.979166666666664 34.375 34.375 8.333333333333332 8.333333333333332
73: 63.020833333333336 65.10416666666667 37.5 34.375 5.5555555555555545 2.7777777777777772
74: 61.979166666666664 60.9375 34.375 31.25 8.333333333333332 5.5555555555555545
75: 60.9375 63.541666666666664 37.5 31.25 2.7777777777777772 5.5555555555555545
76: 58.854166666666664 60.416666666666664 37.5 31.25 5.5555555555555545 5.5555555555555545
77: 61.458333333333336 60.9375 34.375 37.5 8.333333333333332 8.333333333333332
78: 58.854166666666664 58.333333333333336 37.5 34.375 5.5555555555555545 5.5555555555555545
79: 58.854166666666664 62.5 37.5 31.25 8.333333333333332 8.333333333333332
80: 58.854166666666664 61.979166666666664 34.375 31.25 5.5555555555555545 2.7777777777777772
81: 60.416666666666664 60.416666666666664 34.375 34.375 2.7777777777777772 5.5555555555555545
82: 57.291666666666664 60.9375 34.375 31.25 2.7777777777777772 2.7777777777777772
83: 60.416666666666664 61.458333333333336 34.375 34.375 8.333333333333332 8.333333333333332
84: 63.020833333333336 63.020833333333336 34.375 37.5 11.111111111111109 11.111111111111109
85: 62.5 61.979166666666664 34.375 31.25 2.7777777777777772 2.7777777777777772
86: 60.9375 60.9375 31.25 34.375 5.5555555555555545 5.5555555555555545
87: 60.416666666666664 62.5 34.375 31.25 8.333333333333332 5.5555555555555545
88: 59.375 61.458333333333336 34.375 34.375 2.7777777777777772 5.5555555555555545
89: 60.9375 61.979166666666664 34.375 31.25 5.5555555555555545 5.5555555555555545
90: 63.541666666666664 63.020833333333336 34.375 34.375 0.0 0.0
91: 61.979166666666664 61.979166666666664 34.375 31.25 5.5555555555555545 8.333333333333332
92: 61.979166666666664 61.979166666666664 34.375 37.5 2.7777777777777772 2.7777777777777772
93: 63.541666666666664 63.020833333333336 31.25 31.25 8.333333333333332 2.7777777777777772
94: 58.854166666666664 60.9375 34.375 34.375 5.5555555555555545 8.333333333333332
95: 60.416666666666664 64.0625 34.375 34.375 2.7777777777777772 5.5555555555555545
96: 62.5 60.9375 34.375 34.375 5.5555555555555545 2.7777777777777772
97: 57.8125 59.895833333333336 34.375 34.375 0.0 2.7777777777777772
98: 61.979166666666664 61.458333333333336 34.375 34.375 2.7777777777777772 5.5555555555555545
99: 61.458333333333336 61.979166666666664 34.375 34.375 2.7777777777777772 5.5555555555555545
100: 58.854166666666664 59.375 37.5 31.25 5.5555555555555545 8.333333333333332
101: 59.895833333333336 59.895833333333336 31.25 34.375 2.7777777777777772 2.7777777777777772
102: 59.895833333333336 60.416666666666664 34.375 37.5 2.7777777777777772 5.5555555555555545
103: 60.416666666666664 61.458333333333336 31.25 37.5 5.5555555555555545 5.5555555555555545
104: 63.541666666666664 61.458333333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
105: 61.458333333333336 61.458333333333336 34.375 40.625 5.5555555555555545 5.5555555555555545
106: 59.895833333333336 61.458333333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
107: 61.979166666666664 61.458333333333336 31.25 37.5 5.5555555555555545 5.5555555555555545
108: 58.333333333333336 60.9375 31.25 31.25 2.7777777777777772 2.7777777777777772
109: 60.9375 62.5 37.5 31.25 5.5555555555555545 8.333333333333332
110: 61.458333333333336 60.9375 34.375 34.375 5.5555555555555545 8.333333333333332
111: 63.020833333333336 62.5 34.375 31.25 2.7777777777777772 0.0
112: 61.458333333333336 61.979166666666664 34.375 34.375 5.5555555555555545 2.7777777777777772
113: 58.854166666666664 59.375 34.375 31.25 5.5555555555555545 5.5555555555555545
114: 63.020833333333336 62.5 34.375 34.375 2.7777777777777772 5.5555555555555545
115: 60.9375 61.979166666666664 34.375 34.375 5.5555555555555545 5.5555555555555545
116: 58.854166666666664 59.375 34.375 34.375 8.333333333333332 8.333333333333332
117: 59.895833333333336 58.333333333333336 34.375 37.5 8.333333333333332 8.333333333333332
118: 61.458333333333336 61.458333333333336 31.25 34.375 2.7777777777777772 2.7777777777777772
119: 58.333333333333336 59.895833333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
120: 60.9375 61.458333333333336 34.375 34.375 5.5555555555555545 2.7777777777777772
121: 59.895833333333336 59.375 34.375 31.25 5.5555555555555545 2.7777777777777772
122: 59.895833333333336 57.8125 34.375 31.25 5.5555555555555545 8.333333333333332
123: 61.458333333333336 61.458333333333336 37.5 31.25 2.7777777777777772 0.0
124: 58.854166666666664 59.375 34.375 34.375 2.7777777777777772 2.7777777777777772
125: 58.854166666666664 61.458333333333336 34.375 34.375 5.5555555555555545 2.7777777777777772
126: 59.895833333333336 61.458333333333336 34.375 37.5 5.5555555555555545 2.7777777777777772
127: 61.979166666666664 60.9375 31.25 40.625 5.5555555555555545 5.5555555555555545
128: 60.416666666666664 61.458333333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
129: 57.8125 59.895833333333336 34.375 37.5 5.5555555555555545 2.7777777777777772
130: 61.458333333333336 59.375 37.5 34.375 8.333333333333332 5.5555555555555545
131: 57.8125 58.854166666666664 34.375 34.375 5.5555555555555545 5.5555555555555545
132: 61.458333333333336 59.375 34.375 34.375 5.5555555555555545 5.5555555555555545
133: 61.458333333333336 61.458333333333336 34.375 37.5 2.7777777777777772 5.5555555555555545
134: 59.375 59.375 34.375 31.25 5.5555555555555545 5.5555555555555545
135: 59.375 61.458333333333336 34.375 34.375 2.7777777777777772 0.0
136: 59.375 58.854166666666664 34.375 34.375 5.5555555555555545 2.7777777777777772
137: 60.9375 60.9375 31.25 31.25 5.5555555555555545 2.7777777777777772
138: 62.5 61.979166666666664 37.5 34.375 5.5555555555555545 8.333333333333332
139: 59.375 60.416666666666664 31.25 34.375 8.333333333333334 5.5555555555555545
140: 60.416666666666664 62.5 37.5 34.375 5.5555555555555545 5.5555555555555545
141: 61.979166666666664 60.416666666666664 37.5 31.25 2.7777777777777772 2.7777777777777772
142: 60.9375 61.458333333333336 37.5 37.5 5.5555555555555545 8.333333333333332
143: 60.416666666666664 60.416666666666664 34.375 34.375 2.7777777777777772 5.5555555555555545
144: 58.333333333333336 58.333333333333336 34.375 31.25 5.5555555555555545 5.5555555555555545
145: 61.458333333333336 60.9375 34.375 31.25 2.7777777777777772 2.7777777777777772
146: 59.895833333333336 60.416666666666664 34.375 34.375 2.7777777777777772 2.7777777777777772
147: 57.8125 59.375 37.5 34.375 5.5555555555555545 2.7777777777777772
148: 62.5 61.458333333333336 37.5 31.25 2.7777777777777772 2.7777777777777772
149: 61.458333333333336 60.416666666666664 34.375 34.375 8.333333333333332 5.5555555555555545
150: 59.375 58.854166666666664 34.375 34.375 8.333333333333332 8.333333333333332
151: 60.416666666666664 58.333333333333336 34.375 34.375 2.7777777777777772 0.0
152: 60.416666666666664 63.541666666666664 34.375 34.375 5.5555555555555545 5.5555555555555545
153: 61.458333333333336 61.458333333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
154: 61.979166666666664 61.979166666666664 37.5 34.375 2.7777777777777772 5.5555555555555545
155: 61.458333333333336 61.979166666666664 37.5 31.25 5.5555555555555545 5.5555555555555545
156: 60.416666666666664 60.416666666666664 37.5 34.375 5.5555555555555545 5.5555555555555545
157: 59.375 59.895833333333336 34.375 34.375 8.333333333333332 11.111111111111109
158: 59.375 60.9375 34.375 34.375 8.333333333333332 5.5555555555555545
159: 60.9375 62.5 31.25 34.375 5.5555555555555545 0.0
160: 59.895833333333336 61.458333333333336 34.375 34.375 2.7777777777777772 5.5555555555555545
161: 63.541666666666664 63.541666666666664 34.375 34.375 2.7777777777777772 2.7777777777777772
162: 59.375 63.020833333333336 34.375 31.25 2.7777777777777772 2.7777777777777772
163: 58.333333333333336 62.5 34.375 37.5 5.5555555555555545 2.7777777777777772
164: 59.375 61.979166666666664 34.375 37.5 8.333333333333332 5.5555555555555545
165: 59.375 62.5 34.375 34.375 8.333333333333332 5.5555555555555545
166: 58.333333333333336 59.895833333333336 34.375 37.5 5.5555555555555545 2.7777777777777772
167: 60.416666666666664 60.416666666666664 34.375 34.375 2.7777777777777772 2.7777777777777772
168: 59.375 58.854166666666664 34.375 34.375 5.5555555555555545 5.5555555555555545
169: 60.416666666666664 62.5 34.375 34.375 5.5555555555555545 5.5555555555555545
170: 62.5 61.458333333333336 34.375 31.25 2.7777777777777772 2.7777777777777772
171: 64.0625 64.58333333333333 34.375 34.375 5.5555555555555545 5.5555555555555545
172: 63.020833333333336 63.541666666666664 37.5 34.375 2.7777777777777772 0.0
173: 59.895833333333336 58.854166666666664 34.375 34.375 8.333333333333332 5.5555555555555545
174: 60.9375 61.979166666666664 37.5 34.375 5.5555555555555545 5.5555555555555545
175: 62.5 63.541666666666664 34.375 34.375 5.5555555555555545 8.333333333333332
176: 60.416666666666664 60.416666666666664 31.25 37.5 2.7777777777777772 0.0
177: 63.541666666666664 62.5 34.375 34.375 5.5555555555555545 8.333333333333332
178: 59.375 63.020833333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
179: 59.895833333333336 60.9375 34.375 34.375 5.5555555555555545 5.5555555555555545
180: 56.770833333333336 55.729166666666664 34.375 34.375 8.333333333333332 5.5555555555555545
181: 61.458333333333336 61.979166666666664 34.375 34.375 2.7777777777777772 5.5555555555555545
182: 63.020833333333336 65.10416666666667 34.375 34.375 2.7777777777777772 5.5555555555555545
183: 60.416666666666664 59.895833333333336 31.25 34.375 2.7777777777777772 2.7777777777777772
184: 60.416666666666664 60.9375 34.375 31.25 0.0 2.7777777777777772
185: 58.854166666666664 57.8125 34.375 34.375 5.5555555555555545 5.5555555555555545
186: 64.58333333333333 63.541666666666664 37.5 34.375 2.7777777777777772 5.5555555555555545
187: 60.9375 63.020833333333336 34.375 34.375 2.7777777777777772 2.7777777777777772
188: 60.9375 60.9375 34.375 34.375 8.333333333333332 8.333333333333332
189: 61.458333333333336 61.458333333333336 34.375 34.375 5.5555555555555545 5.5555555555555545
190: 59.375 59.895833333333336 34.375 31.25 5.5555555555555545 2.7777777777777772
191: 58.333333333333336 61.458333333333336 34.375 34.375 8.333333333333332 5.5555555555555545
192: 61.458333333333336 61.458333333333336 34.375 31.25 5.5555555555555545 5.5555555555555545
193: 59.895833333333336 61.458333333333336 34.375 34.375 11.111111111111109 5.5555555555555545
194: 61.458333333333336 59.895833333333336 34.375 31.25 5.5555555555555545 5.5555555555555545
195: 61.458333333333336 60.9375 34.375 34.375 5.5555555555555545 5.5555555555555545
196: 60.416666666666664 60.9375 34.375 34.375 5.5555555555555545 2.7777777777777772
197: 63.541666666666664 63.541666666666664 34.375 34.375 5.5555555555555545 5.5555555555555545
198: 57.8125 59.375 37.5 34.375 2.7777777777777772 5.5555555555555545
199: 60.9375 61.979166666666664 31.25 34.375 5.5555555555555545 5.5555555555555545
