epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 61.458333333333336 60.416666666666664 40.625 37.5 91.39784946236558 90.86021505376345
2: 64.58333333333333 66.66666666666667 37.5 37.5 93.01075268817203 94.6236559139785
3: 71.875 72.91666666666667 40.625 37.5 92.22222222222223 92.77777777777779
4: 70.3125 67.70833333333333 43.75 37.5 91.66666666666667 92.77777777777779
5: 72.39583333333333 70.3125 50.0 43.75 92.22222222222221 92.22222222222223
6: 70.3125 70.83333333333333 50.0 59.375 93.67816091954023 93.67816091954023
7: 71.875 73.4375 56.25 56.25 94.25287356321839 94.82758620689656
8: 69.79166666666667 71.35416666666667 59.375 56.25 93.10344827586205 93.10344827586205
9: 76.04166666666667 72.39583333333333 59.375 68.75 94.64285714285715 95.23809523809524
10: 71.875 70.83333333333333 59.375 75.0 94.04761904761905 94.04761904761904
11: 69.27083333333333 70.3125 71.875 78.125 94.04761904761905 94.64285714285715
12: 74.47916666666667 71.875 87.5 75.0 95.23809523809524 94.64285714285715
13: 71.35416666666667 69.79166666666667 87.5 87.5 93.45238095238096 92.26190476190477
14: 75.0 73.95833333333333 68.75 43.75 94.04761904761905 94.04761904761905
15: 72.39583333333333 75.52083333333333 62.5 53.125 94.04761904761904 94.04761904761905
16: 72.91666666666667 73.4375 78.125 68.75 94.64285714285715 94.04761904761905
17: 70.83333333333333 76.04166666666667 75.0 68.75 95.83333333333333 94.64285714285715
18: 74.47916666666667 73.4375 65.625 71.875 94.04761904761905 94.04761904761905
19: 76.04166666666667 71.875 71.875 75.0 94.04761904761905 94.04761904761905
20: 74.47916666666667 74.47916666666667 75.0 71.875 94.04761904761905 93.45238095238095
21: 69.79166666666667 72.91666666666667 62.5 68.75 94.64285714285715 96.42857142857143
22: 70.3125 73.95833333333333 78.125 81.25 94.64285714285715 94.04761904761905
23: 72.91666666666667 75.0 84.375 84.375 94.64285714285715 94.64285714285715
24: 72.91666666666667 74.47916666666667 71.875 78.125 95.83333333333336 95.83333333333336
25: 75.0 70.3125 75.0 71.875 94.64285714285715 94.64285714285715
26: 76.04166666666667 72.91666666666667 84.375 78.125 94.04761904761904 95.23809523809524
27: 75.52083333333333 77.08333333333333 81.25 84.375 95.23809523809524 94.64285714285715
28: 72.39583333333333 77.08333333333333 81.25 78.125 94.64285714285715 94.04761904761905
29: 75.0 74.47916666666667 78.125 71.875 95.23809523809524 95.83333333333333
30: 76.5625 73.95833333333333 75.0 78.125 95.83333333333333 95.83333333333333
31: 74.47916666666667 74.47916666666667 68.75 78.125 95.23809523809524 95.23809523809524
32: 75.52083333333333 77.08333333333333 87.5 68.75 95.23809523809524 95.23809523809524
33: 76.04166666666667 75.52083333333333 84.375 75.0 94.64285714285715 95.23809523809524
34: 74.47916666666667 75.0 81.25 65.625 95.23809523809524 95.83333333333333
35: 72.91666666666667 76.04166666666667 81.25 75.0 94.04761904761905 95.23809523809524
36: 75.0 75.0 84.375 78.125 94.64285714285715 95.23809523809524
37: 73.4375 75.0 75.0 78.125 95.23809523809524 95.23809523809524
38: 75.52083333333333 73.95833333333333 84.375 84.375 94.64285714285715 94.04761904761905
39: 80.72916666666667 75.52083333333333 62.5 46.875 95.83333333333333 94.64285714285715
40: 72.39583333333333 75.0 75.0 59.375 92.85714285714288 94.64285714285715
41: 77.08333333333333 74.47916666666667 84.375 71.875 96.42857142857143 95.83333333333333
42: 75.0 74.47916666666667 87.5 87.5 96.42857142857143 95.83333333333333
43: 75.52083333333333 76.04166666666667 84.375 62.5 95.23809523809524 94.04761904761905
44: 77.08333333333333 73.95833333333333 75.0 59.375 96.42857142857143 95.83333333333333
45: 78.125 77.60416666666667 84.375 65.625 96.42857142857144 95.23809523809524
46: 76.5625 73.95833333333333 78.125 71.875 94.04761904761904 94.64285714285715
47: 77.60416666666667 72.91666666666667 75.0 78.125 95.83333333333333 94.64285714285715
48: 78.125 74.47916666666667 90.625 68.75 95.23809523809524 95.23809523809524
49: 76.04166666666667 77.08333333333333 78.125 81.25 95.23809523809526 95.83333333333336
50: 80.20833333333333 78.125 71.875 75.0 95.83333333333333 95.23809523809524
51: 76.04166666666667 77.08333333333333 81.25 78.125 94.64285714285715 94.04761904761905
52: 77.60416666666667 77.60416666666667 87.5 84.375 95.83333333333333 95.83333333333333
53: 77.60416666666667 78.125 81.25 78.125 94.64285714285715 95.83333333333333
54: 80.72916666666667 78.64583333333333 84.375 78.125 94.64285714285715 94.64285714285715
55: 78.64583333333333 77.08333333333333 84.375 78.125 95.83333333333333 94.64285714285715
56: 76.5625 77.60416666666667 87.5 90.625 95.23809523809524 95.23809523809524
57: 83.85416666666667 82.29166666666667 84.375 71.875 95.83333333333333 94.04761904761905
58: 78.64583333333333 78.64583333333333 84.375 81.25 94.04761904761905 94.64285714285715
59: 76.5625 75.52083333333333 87.5 62.5 94.64285714285715 93.45238095238096
60: 79.16666666666667 78.125 90.625 68.75 94.04761904761905 94.64285714285715
61: 80.20833333333333 80.72916666666667 84.375 71.875 94.64285714285715 95.23809523809524
62: 79.6875 75.0 81.25 84.375 93.45238095238096 93.45238095238096
63: 76.04166666666667 75.52083333333333 75.0 78.125 94.04761904761905 95.83333333333336
64: 77.60416666666667 77.60416666666667 78.125 78.125 95.83333333333333 94.04761904761905
65: 80.72916666666667 80.72916666666667 84.375 71.875 94.64285714285715 94.64285714285715
66: 78.64583333333333 79.16666666666667 81.25 78.125 95.23809523809526 95.23809523809526
67: 78.125 77.60416666666667 87.5 68.75 95.23809523809524 94.04761904761905
68: 79.16666666666667 80.20833333333333 78.125 78.125 95.23809523809524 94.64285714285715
69: 78.64583333333333 77.60416666666667 78.125 84.375 94.04761904761905 94.04761904761905
70: 80.20833333333333 79.16666666666667 90.625 78.125 94.04761904761905 94.04761904761905
71: 81.77083333333333 79.16666666666667 78.125 78.125 93.45238095238096 93.45238095238096
72: 81.77083333333333 78.64583333333333 75.0 84.375 94.04761904761905 94.04761904761905
73: 78.125 78.64583333333333 75.0 84.375 94.04761904761905 94.04761904761905
74: 80.72916666666667 78.125 71.875 81.25 94.04761904761904 94.04761904761905
