epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
97: 52.604166666666664 60.416666666666664 37.5 31.25 0.0 0.0
98: 56.770833333333336 56.770833333333336 37.5 37.5 0.0 0.0
99: 57.291666666666664 58.333333333333336 40.625 34.375 0.0 0.0
100: 54.166666666666664 57.8125 43.75 37.5 0.0 0.0
101: 58.333333333333336 58.854166666666664 31.25 40.625 0.0 0.0
102: 54.6875 57.8125 37.5 37.5 0.0 0.0
103: 55.729166666666664 56.25 37.5 37.5 0.0 0.0
104: 57.291666666666664 57.291666666666664 37.5 37.5 0.0 0.0
105: 55.208333333333336 58.854166666666664 43.75 37.5 0.0 0.0
106: 59.375 57.8125 40.625 34.375 0.0 0.0
107: 55.729166666666664 56.25 43.75 37.5 0.0 0.0
108: 53.645833333333336 59.895833333333336 37.5 34.375 0.0 0.0
109: 58.333333333333336 58.854166666666664 37.5 37.5 0.0 0.0
110: 56.25 57.8125 40.625 34.375 0.0 5.5555555555555545
111: 57.291666666666664 58.854166666666664 40.625 37.5 0.0 0.0
112: 55.729166666666664 59.895833333333336 37.5 34.375 0.0 0.0
113: 55.729166666666664 59.375 37.5 34.375 0.0 0.0
114: 55.208333333333336 58.854166666666664 40.625 40.625 0.0 0.0
115: 54.166666666666664 57.8125 43.75 34.375 0.0 0.0
116: 54.6875 56.25 40.625 34.375 0.0 0.0
117: 54.6875 58.333333333333336 40.625 31.25 0.0 0.0
118: 54.6875 55.729166666666664 34.375 34.375 0.0 0.0
119: 54.6875 59.895833333333336 37.5 37.5 0.0 0.0
120: 57.8125 59.895833333333336 34.375 34.375 0.0 0.0
121: 54.6875 57.291666666666664 40.625 37.5 0.0 0.0
122: 54.166666666666664 56.25 37.5 40.625 5.5555555555555545 0.0
123: 58.333333333333336 59.895833333333336 40.625 37.5 0.0 0.0
124: 57.8125 57.8125 37.5 34.375 0.0 0.0
125: 56.770833333333336 57.8125 37.5 34.375 0.0 0.0
126: 53.125 54.166666666666664 40.625 37.5 5.5555555555555545 0.0
127: 59.375 56.25 37.5 34.375 0.0 5.5555555555555545
128: 53.645833333333336 56.25 37.5 34.375 0.0 0.0
129: 55.208333333333336 55.208333333333336 37.5 37.5 0.0 0.0
130: 56.770833333333336 55.729166666666664 37.5 37.5 0.0 0.0
131: 55.729166666666664 58.854166666666664 34.375 34.375 0.0 0.0
132: 57.8125 57.8125 37.5 40.625 0.0 0.0
133: 57.8125 58.854166666666664 40.625 34.375 0.0 5.5555555555555545
134: 58.333333333333336 58.854166666666664 34.375 34.375 5.5555555555555545 5.5555555555555545
135: 56.770833333333336 58.333333333333336 37.5 34.375 0.0 0.0
136: 55.208333333333336 56.25 43.75 37.5 0.0 0.0
137: 56.770833333333336 58.333333333333336 37.5 37.5 0.0 0.0
138: 56.770833333333336 59.375 40.625 37.5 0.0 0.0
139: 56.770833333333336 57.8125 40.625 34.375 0.0 0.0
140: 55.729166666666664 57.8125 40.625 34.375 5.5555555555555545 0.0
141: 55.208333333333336 57.8125 46.875 37.5 0.0 0.0
142: 54.6875 56.25 37.5 34.375 0.0 0.0
143: 58.333333333333336 59.375 40.625 37.5 0.0 0.0
144: 53.125 57.8125 46.875 34.375 0.0 0.0
145: 54.166666666666664 57.8125 37.5 37.5 0.0 0.0
146: 55.208333333333336 56.770833333333336 37.5 37.5 0.0 0.0
147: 53.645833333333336 57.8125 40.625 40.625 0.0 0.0
148: 56.25 58.333333333333336 40.625 34.375 0.0 0.0
149: 54.6875 59.895833333333336 43.75 31.25 0.0 0.0
150: 56.25 59.895833333333336 40.625 31.25 0.0 0.0
151: 59.375 60.9375 34.375 31.25 0.0 0.0
152: 59.375 59.895833333333336 34.375 34.375 0.0 0.0
153: 58.854166666666664 63.541666666666664 37.5 34.375 0.0 0.0
154: 59.895833333333336 60.9375 40.625 34.375 0.0 0.0
155: 56.770833333333336 59.895833333333336 37.5 34.375 0.0 0.0
156: 57.291666666666664 59.895833333333336 34.375 31.25 0.0 0.0
157: 57.8125 59.895833333333336 43.75 34.375 0.0 0.0
158: 56.770833333333336 59.375 37.5 34.375 0.0 0.0
159: 59.895833333333336 60.416666666666664 34.375 31.25 0.0 0.0
160: 58.333333333333336 58.333333333333336 34.375 34.375 0.0 0.0
161: 60.9375 61.979166666666664 34.375 34.375 0.0 0.0
162: 58.333333333333336 59.895833333333336 34.375 31.25 0.0 0.0
163: 57.291666666666664 56.25 37.5 31.25 0.0 0.0
164: 55.208333333333336 58.854166666666664 40.625 37.5 0.0 0.0
165: 56.770833333333336 59.375 34.375 34.375 0.0 0.0
166: 56.770833333333336 58.333333333333336 37.5 34.375 0.0 0.0
167: 56.770833333333336 58.333333333333336 37.5 34.375 0.0 0.0
168: 54.166666666666664 57.291666666666664 31.25 31.25 0.0 0.0
169: 57.291666666666664 59.895833333333336 31.25 31.25 0.0 0.0
170: 58.854166666666664 60.416666666666664 40.625 37.5 0.0 0.0
171: 61.979166666666664 62.5 34.375 37.5 0.0 0.0
172: 56.25 59.375 37.5 31.25 0.0 0.0
173: 56.770833333333336 59.895833333333336 34.375 34.375 0.0 0.0
174: 57.8125 59.895833333333336 40.625 37.5 5.5555555555555545 0.0
175: 58.854166666666664 60.416666666666664 31.25 37.5 0.0 0.0
176: 57.8125 59.375 40.625 34.375 0.0 0.0
177: 60.416666666666664 60.416666666666664 37.5 34.375 0.0 0.0
178: 58.333333333333336 60.416666666666664 34.375 31.25 0.0 0.0
179: 57.291666666666664 59.895833333333336 37.5 34.375 0.0 0.0
180: 55.208333333333336 56.25 40.625 31.25 0.0 0.0
181: 56.770833333333336 60.416666666666664 37.5 31.25 5.5555555555555545 5.5555555555555545
182: 59.895833333333336 61.458333333333336 37.5 31.25 0.0 0.0
183: 57.8125 59.895833333333336 37.5 34.375 0.0 0.0
184: 58.854166666666664 59.895833333333336 43.75 34.375 0.0 0.0
185: 57.8125 58.854166666666664 34.375 34.375 0.0 5.5555555555555545
186: 59.375 61.458333333333336 40.625 31.25 5.5555555555555545 5.5555555555555545
187: 57.291666666666664 58.854166666666664 34.375 37.5 0.0 0.0
188: 56.770833333333336 57.8125 37.5 31.25 0.0 0.0
189: 56.770833333333336 56.770833333333336 37.5 34.375 0.0 0.0
190: 54.166666666666664 57.8125 40.625 34.375 0.0 0.0
191: 56.770833333333336 58.854166666666664 34.375 34.375 0.0 0.0
192: 57.8125 57.8125 34.375 31.25 0.0 0.0
193: 56.770833333333336 59.375 34.375 37.5 0.0 0.0
194: 57.291666666666664 57.291666666666664 37.5 34.375 0.0 0.0
195: 54.166666666666664 56.25 43.75 31.25 0.0 0.0
196: 55.729166666666664 58.333333333333336 34.375 34.375 0.0 0.0
197: 57.291666666666664 61.458333333333336 37.5 34.375 0.0 0.0
198: 56.770833333333336 56.25 34.375 37.5 0.0 0.0
199: 56.770833333333336 57.291666666666664 40.625 34.375 0.0 0.0
