epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 48.4375 47.395833333333336 31.25 62.5 47.22222222222222 48.88888888888889
2: 50.520833333333336 46.875 37.5 37.5 50.595238095238095 50.595238095238095
3: 52.604166666666664 50.520833333333336 53.125 62.5 51.28205128205129 50.641025641025635
4: 51.5625 49.479166666666664 68.75 62.5 49.30555555555555 47.916666666666664
5: 53.645833333333336 52.083333333333336 68.75 62.5 51.449275362318836 50.0
6: 50.0 51.5625 65.625 62.5 48.41269841269841 47.61904761904762
7: 51.5625 50.520833333333336 62.5 68.75 42.98245614035087 42.98245614035087
8: 54.6875 53.645833333333336 62.5 65.625 45.09803921568628 46.078431372549026
9: 54.166666666666664 52.083333333333336 62.5 62.5 40.625 39.583333333333336
10: 53.125 52.083333333333336 62.5 65.625 43.75 42.708333333333336
11: 52.604166666666664 54.166666666666664 68.75 68.75 41.666666666666664 41.666666666666664
12: 53.645833333333336 55.208333333333336 68.75 62.5 40.625 40.625
13: 53.645833333333336 53.125 59.375 65.625 39.583333333333336 40.625
14: 54.6875 54.6875 68.75 62.5 40.625 39.583333333333336
15: 55.208333333333336 55.208333333333336 62.5 62.5 40.625 41.666666666666664
16: 54.6875 54.6875 65.625 65.625 39.583333333333336 40.625
17: 51.5625 52.083333333333336 62.5 65.625 36.458333333333336 35.416666666666664
18: 52.604166666666664 53.125 65.625 65.625 43.75 43.75
19: 54.166666666666664 55.208333333333336 65.625 65.625 38.541666666666664 39.583333333333336
20: 52.604166666666664 52.083333333333336 65.625 65.625 41.666666666666664 41.666666666666664
21: 52.083333333333336 51.041666666666664 65.625 65.625 42.708333333333336 42.708333333333336
22: 53.125 53.125 62.5 65.625 42.708333333333336 41.666666666666664
23: 52.604166666666664 53.125 62.5 65.625 44.791666666666664 44.791666666666664
24: 52.083333333333336 52.083333333333336 62.5 62.5 41.666666666666664 41.666666666666664
25: 55.729166666666664 55.729166666666664 71.875 65.625 45.833333333333336 43.75
26: 53.125 54.6875 65.625 71.875 47.916666666666664 45.833333333333336
27: 52.604166666666664 54.6875 62.5 68.75 42.708333333333336 42.708333333333336
28: 53.645833333333336 53.125 68.75 68.75 40.625 41.666666666666664
29: 53.645833333333336 53.645833333333336 62.5 65.625 42.708333333333336 42.708333333333336
30: 53.125 53.645833333333336 62.5 65.625 40.625 38.541666666666664
31: 54.6875 53.125 59.375 65.625 41.666666666666664 41.666666666666664
32: 55.729166666666664 56.770833333333336 62.5 62.5 41.666666666666664 42.708333333333336
33: 53.645833333333336 52.604166666666664 59.375 59.375 42.708333333333336 40.625
34: 55.729166666666664 55.729166666666664 62.5 62.5 39.583333333333336 39.583333333333336
35: 55.729166666666664 54.6875 62.5 62.5 40.625 39.583333333333336
36: 56.770833333333336 56.770833333333336 62.5 59.375 40.625 40.625
37: 56.25 55.729166666666664 59.375 62.5 40.625 39.583333333333336
38: 54.166666666666664 55.729166666666664 65.625 65.625 43.75 46.875
39: 53.645833333333336 54.166666666666664 62.5 65.625 42.708333333333336 42.708333333333336
40: 54.166666666666664 54.6875 62.5 62.5 38.541666666666664 39.583333333333336
41: 56.25 55.208333333333336 65.625 62.5 39.583333333333336 40.625
42: 55.729166666666664 55.729166666666664 62.5 65.625 42.708333333333336 43.75
43: 55.729166666666664 55.208333333333336 62.5 62.5 42.708333333333336 45.833333333333336
44: 55.208333333333336 54.166666666666664 62.5 62.5 38.541666666666664 37.5
45: 55.208333333333336 54.166666666666664 62.5 62.5 38.541666666666664 38.541666666666664
46: 54.166666666666664 54.6875 65.625 62.5 38.541666666666664 39.583333333333336
47: 51.5625 54.166666666666664 59.375 71.875 40.625 37.5
48: 56.770833333333336 54.6875 65.625 71.875 41.666666666666664 41.666666666666664
49: 53.645833333333336 53.645833333333336 62.5 68.75 41.666666666666664 40.625
50: 54.6875 55.208333333333336 65.625 65.625 41.666666666666664 42.708333333333336
51: 56.770833333333336 56.770833333333336 62.5 62.5 41.666666666666664 40.625
52: 54.166666666666664 56.770833333333336 62.5 62.5 39.583333333333336 38.541666666666664
53: 54.6875 55.208333333333336 62.5 59.375 41.666666666666664 41.666666666666664
54: 55.729166666666664 56.25 59.375 62.5 41.666666666666664 40.625
55: 55.208333333333336 54.6875 62.5 62.5 40.625 39.583333333333336
56: 55.208333333333336 55.208333333333336 62.5 62.5 39.583333333333336 38.541666666666664
57: 54.6875 55.208333333333336 65.625 62.5 39.583333333333336 39.583333333333336
58: 54.6875 56.770833333333336 62.5 65.625 40.625 40.625
59: 55.729166666666664 54.6875 59.375 62.5 42.708333333333336 40.625
60: 56.25 55.729166666666664 59.375 65.625 39.583333333333336 41.666666666666664
61: 55.729166666666664 53.645833333333336 59.375 59.375 38.541666666666664 41.666666666666664
62: 56.770833333333336 56.770833333333336 59.375 59.375 43.75 44.791666666666664
63: 56.25 56.770833333333336 59.375 59.375 38.541666666666664 39.583333333333336
64: 56.25 54.166666666666664 59.375 59.375 38.541666666666664 39.583333333333336
65: 53.125 54.166666666666664 65.625 59.375 40.625 38.541666666666664
66: 55.208333333333336 54.166666666666664 65.625 62.5 41.666666666666664 42.708333333333336
67: 58.333333333333336 56.770833333333336 65.625 59.375 36.458333333333336 41.666666666666664
68: 56.770833333333336 56.770833333333336 62.5 59.375 41.666666666666664 41.666666666666664
