epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 45.9375 46.21527777777778 32.8125 30.3125 79.13978494623655 79.17562724014336
2: 54.34027777777778 55.03472222222222 72.5 72.5 78.76138433515484 79.01639344262296
3: 55.138888888888886 55.798611111111114 73.125 70.3125 78.87005649717509 79.0207156308851
4: 55.729166666666664 55.59027777777778 71.25 73.4375 79.38697318007664 79.46360153256707
5: 56.701388888888886 56.80555555555556 72.1875 73.75 78.96825396825396 78.65079365079364
6: 56.666666666666664 56.63194444444444 72.1875 64.0625 79.5151515151515 79.3939393939394
7: 57.604166666666664 57.1875 73.125 70.3125 78.60082304526749 78.5185185185185
8: 57.53472222222222 57.53472222222222 71.25 73.75 78.11965811965811 78.03418803418805
9: 57.951388888888886 57.5 75.3125 74.0625 78.9542483660131 78.77995642701526
10: 57.74305555555556 57.951388888888886 72.8125 74.375 78.43137254901963 78.30065359477126
11: 57.673611111111114 57.638888888888886 74.375 73.75 78.38779956427017 78.25708061002179
12: 57.1875 57.673611111111114 71.5625 74.375 78.86710239651418 78.77995642701528
13: 57.84722222222222 57.8125 75.625 75.625 78.0392156862745 78.08278867102398
14: 57.708333333333336 57.916666666666664 76.25 75.3125 78.6492374727669 78.77995642701526
15: 58.333333333333336 58.229166666666664 75.0 75.9375 79.08496732026144 79.08496732026146
16: 58.36805555555556 57.951388888888886 75.9375 75.625 79.520697167756 79.08496732026146
17: 58.40277777777778 58.81944444444444 75.625 75.625 78.91067538126366 79.04139433551201
18: 58.19444444444444 58.333333333333336 76.25 75.625 79.38997821350763 79.56427015250546
19: 58.40277777777778 58.19444444444444 76.5625 75.0 79.38997821350762 79.34640522875817
20: 58.923611111111114 58.81944444444444 76.25 75.9375 79.4335511982571 79.30283224400873
21: 58.333333333333336 58.541666666666664 75.625 74.375 79.4335511982571 79.4335511982571
22: 58.229166666666664 58.229166666666664 75.9375 74.0625 79.34640522875819 79.43355119825709
23: 58.47222222222222 58.576388888888886 76.5625 75.9375 79.041394335512 78.91067538126362
24: 58.47222222222222 58.50694444444444 76.5625 75.625 78.56209150326798 78.86710239651417
25: 58.68055555555556 58.4375 74.375 75.3125 79.04139433551201 78.60566448801744
26: 58.541666666666664 58.229166666666664 74.6875 73.4375 78.64923747276688 78.38779956427015
27: 59.166666666666664 59.166666666666664 76.25 75.625 79.34640522875819 79.47712418300655
28: 58.15972222222222 58.40277777777778 75.9375 75.9375 79.04139433551198 79.2156862745098
29: 58.611111111111114 58.645833333333336 76.875 75.9375 79.12854030501092 79.17211328976036
30: 58.50694444444444 58.611111111111114 75.625 75.625 78.77995642701529 78.73638344226582
31: 58.333333333333336 58.298611111111114 76.5625 76.5625 79.21568627450982 79.30283224400873
32: 58.36805555555556 58.333333333333336 75.3125 76.25 78.91067538126363 78.91067538126363
33: 58.645833333333336 58.854166666666664 75.625 76.25 79.52069716775601 79.3464052287582
34: 58.645833333333336 59.02777777777778 75.9375 76.5625 79.30283224400871 79.25925925925927
35: 59.13194444444444 58.888888888888886 75.625 76.25 79.17211328976035 79.2156862745098
36: 58.99305555555556 59.30555555555556 75.3125 76.5625 78.86710239651418 78.82352941176471
37: 59.166666666666664 58.99305555555556 76.5625 75.9375 79.56427015250546 79.43355119825708
38: 58.47222222222222 58.50694444444444 75.9375 75.3125 78.4749455337691 78.4749455337691
39: 58.645833333333336 59.13194444444444 75.9375 76.25 79.73856209150327 79.73856209150328
40: 59.02777777777778 58.75 75.625 75.625 79.7385620915033 79.73856209150328
41: 58.958333333333336 59.166666666666664 76.5625 76.5625 79.30283224400871 79.2156862745098
42: 59.166666666666664 58.99305555555556 76.5625 76.875 79.08496732026146 79.25925925925928
43: 59.34027777777778 59.40972222222222 74.6875 75.0 79.17211328976039 79.65141612200439
44: 59.0625 58.78472222222222 76.5625 75.9375 79.95642701525057 79.82570806100222
45: 58.68055555555556 58.78472222222222 73.75 76.25 79.6078431372549 79.95642701525057
46: 58.923611111111114 59.166666666666664 76.875 75.9375 79.56427015250547 79.95642701525057
47: 59.09722222222222 59.02777777777778 75.9375 75.625 79.65141612200438 79.91285403050111
48: 59.201388888888886 59.72222222222222 75.3125 75.3125 79.82570806100219 80.04357298474947
49: 59.479166666666664 59.236111111111114 75.9375 75.3125 80.00000000000001 79.82570806100219
50: 59.375 59.44444444444444 75.625 76.25 80.21786492374729 80.6100217864924
51: 59.0625 58.645833333333336 74.375 72.5 81.30718954248368 81.48148148148152
52: 59.236111111111114 58.611111111111114 75.625 75.625 80.74074074074073 80.8714596949891
53: 59.201388888888886 58.958333333333336 75.9375 76.25 80.34858387799568 80.78431372549022
54: 59.40972222222222 59.34027777777778 75.0 75.9375 80.74074074074075 80.78431372549021
55: 58.75 58.923611111111114 75.3125 72.1875 80.52287581699349 80.52287581699349
56: 58.99305555555556 59.0625 76.25 75.3125 80.30501089324622 80.5228758169935
57: 59.375 59.375 73.4375 75.0 80.2178649237473 80.61002178649238
58: 59.30555555555556 59.375 77.1875 76.25 81.35076252723312 80.91503267973857
59: 59.02777777777778 59.236111111111114 76.25 75.9375 80.74074074074073 80.91503267973854
60: 59.13194444444444 59.513888888888886 68.125 66.5625 81.48148148148148 81.61220043572986
61: 59.44444444444444 59.548611111111114 75.0 75.625 81.0893246187364 81.04575163398692
62: 59.548611111111114 58.99305555555556 77.1875 76.25 80.82788671023967 81.04575163398695
63: 59.513888888888886 59.72222222222222 73.4375 76.25 81.43790849673204 81.6993464052288
64: 59.30555555555556 59.548611111111114 73.125 73.125 81.43790849673204 81.30718954248368
65: 59.791666666666664 59.548611111111114 73.4375 74.6875 81.30718954248366 81.00217864923746
66: 59.72222222222222 59.826388888888886 76.25 75.625 81.30718954248368 81.52505446623097
67: 60.3125 59.72222222222222 75.9375 76.5625 81.22004357298476 81.04575163398694
68: 60.0 59.93055555555556 75.625 75.625 81.78649237472769 82.00435729847494
69: 59.270833333333336 59.236111111111114 75.9375 76.5625 80.479302832244 80.65359477124183
70: 59.6875 59.583333333333336 75.625 76.875 81.30718954248367 81.35076252723313
71: 59.6875 59.548611111111114 75.0 75.3125 81.61220043572985 81.61220043572986
72: 59.861111111111114 59.93055555555556 74.6875 75.625 81.48148148148151 81.52505446623096
73: 60.173611111111114 59.93055555555556 74.6875 74.375 82.30936819172119 82.39651416122008
74: 59.44444444444444 59.791666666666664 72.5 75.3125 81.35076252723314 81.08932461873641
75: 59.6875 59.826388888888886 75.625 76.25 81.48148148148151 81.61220043572986
76: 59.72222222222222 59.548611111111114 75.0 75.625 82.13507625272332 82.17864923747278
77: 59.30555555555556 59.236111111111114 75.9375 76.5625 81.96078431372547 82.00435729847494
