epoch: train_acc1 train_acc2 test_acc1 test_acc2 pure_ratio1 pure_ratio2
0: 0 0 0 0 0 0
1: 47.11805555555556 46.94444444444444 44.0625 36.5625 80.64516129032263 80.93189964157712
2: 55.59027777777778 54.65277777777778 72.8125 72.1875 82.87795992714027 82.73224043715847
3: 55.763888888888886 56.00694444444444 71.875 72.1875 84.6327683615819 84.59510357815442
4: 56.076388888888886 56.25 71.25 70.0 85.32567049808426 85.13409961685824
5: 56.736111111111114 57.25694444444444 72.8125 71.875 87.3015873015873 87.18253968253968
6: 57.986111111111114 57.604166666666664 73.4375 73.125 88.20202020202018 88.36363636363636
7: 58.05555555555556 58.09027777777778 74.375 74.6875 89.0534979423868 89.0534979423868
8: 57.88194444444444 57.22222222222222 74.6875 74.6875 90.64102564102565 90.55555555555556
9: 57.5 57.77777777777778 74.375 75.0 91.24183006535947 91.19825708060996
10: 57.673611111111114 58.05555555555556 73.125 75.3125 90.89324618736381 90.9803921568627
11: 57.951388888888886 58.020833333333336 74.0625 72.8125 91.4596949891067 91.24183006535942
12: 58.263888888888886 58.229166666666664 74.375 75.0 91.06753812636161 90.93681917211323
13: 58.576388888888886 58.125 73.4375 74.375 91.24183006535947 91.06753812636164
14: 58.611111111111114 58.541666666666664 74.6875 75.3125 91.32897603485836 91.4596949891067
15: 58.15972222222222 58.4375 74.0625 70.625 91.32897603485836 91.15468409586053
16: 58.541666666666664 58.4375 75.625 75.9375 91.50326797385618 91.7647058823529
17: 58.81944444444444 58.958333333333336 73.4375 75.0 91.19825708060998 91.45969498910672
18: 58.36805555555556 58.19444444444444 74.6875 76.5625 91.15468409586055 91.02396514161218
19: 59.13194444444444 59.34027777777778 74.375 74.0625 91.67755991285398 91.4596949891067
20: 59.09722222222222 59.375 76.5625 74.0625 91.54684095860561 91.24183006535942
21: 58.923611111111114 59.513888888888886 74.0625 75.0 91.80827886710235 91.7647058823529
22: 58.576388888888886 58.99305555555556 76.5625 75.9375 91.677559912854 91.37254901960783
23: 58.888888888888886 59.236111111111114 76.25 75.0 91.24183006535944 91.28540305010887
24: 58.68055555555556 58.611111111111114 75.0 75.3125 91.24183006535947 91.45969498910672
25: 59.0625 59.44444444444444 74.6875 72.8125 91.3725490196078 91.19825708061
26: 59.201388888888886 59.75694444444444 75.9375 76.25 91.19825708061 91.37254901960783
27: 59.30555555555556 59.44444444444444 76.25 77.1875 91.2854030501089 91.37254901960783
28: 59.236111111111114 59.201388888888886 74.0625 76.25 91.93899782135071 91.98257080610021
29: 59.479166666666664 59.201388888888886 75.625 76.25 92.20043572984747 92.24400871459692
30: 58.958333333333336 59.548611111111114 74.375 75.3125 91.7647058823529 91.8518518518518
31: 58.958333333333336 58.99305555555556 78.75 75.9375 91.63398692810452 91.50326797385615
32: 59.479166666666664 59.13194444444444 75.625 76.25 91.80827886710233 92.0261437908496
33: 59.0625 59.826388888888886 75.3125 75.625 91.54684095860563 91.93899782135071
34: 59.09722222222222 59.34027777777778 75.625 75.0 91.63398692810452 91.72113289760344
35: 59.236111111111114 59.583333333333336 75.9375 75.0 91.89542483660126 91.89542483660126
36: 59.270833333333336 59.826388888888886 71.875 75.9375 91.50326797385618 91.5904139433551
37: 58.71527777777778 59.34027777777778 76.875 76.875 91.59041394335507 91.67755991285398
38: 59.0625 59.6875 74.375 75.0 91.63398692810452 91.45969498910672
39: 58.78472222222222 59.65277777777778 75.9375 76.875 91.63398692810455 91.63398692810455
40: 59.548611111111114 59.44444444444444 76.5625 77.1875 91.45969498910672 91.50326797385618
41: 59.270833333333336 59.479166666666664 76.5625 75.3125 91.4596949891067 91.32897603485833
42: 58.888888888888886 59.40972222222222 73.75 74.6875 91.50326797385615 91.3725490196078
43: 59.583333333333336 59.861111111111114 75.9375 77.8125 92.37472766884528 92.11328976034854
44: 59.93055555555556 59.61805555555556 75.9375 75.625 92.28758169934639 92.11328976034858
45: 59.44444444444444 59.75694444444444 77.8125 75.0 91.72113289760345 92.0697167755991
46: 59.40972222222222 60.06944444444444 75.0 76.25 91.89542483660128 91.67755991285398
47: 59.270833333333336 59.96527777777778 76.25 76.875 91.32897603485833 91.54684095860563
48: 60.24305555555556 59.861111111111114 74.6875 76.875 92.24400871459692 92.28758169934636
49: 60.138888888888886 60.416666666666664 76.25 75.9375 91.89542483660124 92.02614379084963
50: 59.548611111111114 59.96527777777778 74.6875 75.0 91.80827886710237 91.59041394335509
51: 59.236111111111114 59.861111111111114 74.375 77.5 91.85185185185182 91.93899782135074
52: 59.61805555555556 59.479166666666664 77.5 75.625 91.24183006535947 91.02396514161218
53: 60.03472222222222 59.791666666666664 76.875 75.9375 91.32897603485836 91.0675381263616
54: 59.65277777777778 59.40972222222222 76.875 75.625 92.11328976034852 92.06971677559909
